Accuracy_stars,CheckIn,CheckIn_stars,CheckOut,Cleanliness_stars,Communication_stars,Latitude,Location_stars,Longitude,Price,Super_host,Value_stars,Bathrooms_num_int,shared_bathroom,Bedrooms_int,Beds_int,shared_room,air,bunk,couch,crib,double,floor,king,queen,single,sofa,Unnamed: 27,Air conditioning,BBQ grill,Baby bath,Baby monitor,Babysitter recommendations,Bathtub,Beach essentials,Beachfront,Bed linens,Breakfast,Building staff,Cable TV,Carbon monoxide detector,Changing table,Children’s books and toys,Children’s dinnerware,Cleaning before checkout,Coffee maker,Cooking basics,Crib,Dishes and silverware,Dishwasher,Dryer,EV charger,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,Fireplace guards,First aid kit,Free parking on premises,Free street parking,Game console,Garden or backyard,Gym,Hair dryer,Hangers,Heating,High chair,Host greets you,Hot tub,Hot water,Indoor fireplace,Iron,Keypad,Kitchen,Lake access,Laptop friendly workspace,Lock on bedroom door,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outlet covers,Oven,Pack ’n Play/travel crib,Paid parking off premises,Paid parking on premises,Patio or balcony,Pocket wifi,Pool,Private entrance,Private living room,Refrigerator,Room-darkening shades,Shampoo,Single level home,Ski-in/Ski-out,Smart lock,Smoke detector,Stair gates,Stove,TV,Table corner guards,Washer,Waterfront,Wifi,Window guards,Reviewers_no,Title
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.78321,5.0,-73.95043000000003,120.0,1,5.0,1.0,1,1.0,2.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,241,Private Room on The Posh UES Near Parks Museums
0.0,2019-03-21 00:00:00,0.0,2019-03-26 00:00:00,0.0,0.0,40.69471,0.0,-73.9632,65.0,0,0.0,1.0,0,1.0,2.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,-1,Private Room in Historical Clinton Hill/Ft Greene
5.0,2019-03-21 00:00:00,4.5,2019-03-26 00:00:00,4.5,5.0,40.71709,5.0,-73.99863,104.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,39,"Comfort Room in Downtown New York, Chinatown, Soho"
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.69071,5.0,-73.9292,50.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,20,Single Private Room in New York 5 min to Subway
4.5,2019-03-21 00:00:00,4.5,2019-03-26 00:00:00,4.5,4.5,40.6359,4.5,-73.97105,41.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7,Cozy tiny bedroom w/large living-room & kitchen.
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.75546,5.0,-73.91768,65.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,5,Sublet Cozy Spacious Private Room near Manhattan
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.73508,5.0,-73.98477,176.0,1,5.0,1.0,0,1.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,12,BEST LOCATION - AMAZING 1 Bedroom Apartment 2 beds
5.0,2019-03-21 00:00:00,4.5,2019-03-26 00:00:00,4.5,4.5,40.76058,5.0,-73.98701,224.0,0,4.5,1.0,0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,64,NEW! CHARMING TIMES SQUARE APT!
4.5,2019-03-21 00:00:00,4.5,2019-03-26 00:00:00,4.5,4.5,40.73899,5.0,-74.03446,93.0,0,4.5,1.0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,26,Convenient & Comfortable Studio close to Manhattan
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.73829,5.0,-73.9274,46.0,0,5.0,1.5,1,1.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,10,Cosy small room 15 mins away from Manhattan
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.716,5.0,-73.949,79.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,7,"Cozy, bright Williamsburg room, minutes to NYC!"
0.0,2019-03-21 00:00:00,0.0,2019-03-26 00:00:00,0.0,0.0,40.79143,0.0,-74.00107,95.0,0,0.0,1.0,0,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,-1,Master Bedroom w/ Private Bath & Balcony NYC View
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.76318,5.0,-73.98838,162.0,1,4.5,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,★Minimalist Spacious Bright sunny room in Midtown★
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.72823,4.5,-74.07042,51.0,0,5.0,1.0,0,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,22,Large BSMT Apt. 15-20 From NYC!
0.0,2019-03-21 00:00:00,0.0,2019-03-26 00:00:00,0.0,0.0,40.71102,0.0,-73.96699,100.0,0,0.0,2.0,1,1.0,2.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,-1,Inspired Room with 2 Beds+ Laundry in Williamsburg
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.7079,5.0,-73.95598000000003,106.0,1,5.0,1.0,0,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,74,Big Bedroom with Private Bathroom
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.73251,5.0,-74.05959,46.0,0,5.0,1.0,1,,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,118 Magnolia 2B
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.80431,5.0,-73.96512,104.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,4,"Cozy room in UWS Manhattan, Columbia, Central Park"
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.72568,4.5,-74.0499,66.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,89,Beautiful bedroom close to NYC
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.749,5.0,-73.918,172.0,1,5.0,1.0,0,,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,97,Beautiful studio apartment in Sunnyside
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.80448,5.0,-73.95567,144.0,0,4.5,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,34,PERFECTLY LOCATED PRIVATE APARTMENT - AFFORDABLE
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.71089,5.0,-73.96627,119.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,62,Beautiful Brooklyn bdrm in Prime Williamsburg
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.70087,5.0,-73.92351,79.0,1,5.0,1.0,0,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,78,Artist Loft Bushwick
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.727,5.0,-73.99767,198.0,1,5.0,1.0,0,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,19,Modern NYC Living in Soho/ Noho/West Village
4.5,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.0,4.5,40.7476,4.5,-73.94433000000002,85.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,28,Luxe Loft Apartment-10 minutes from Manhattan!
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.73971,5.0,-74.00220999999998,119.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,38,CLEAN PRIVATE ROOM IN CHELSEA NYC
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.69465,4.5,-73.95228,82.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,109,The Brooklyn Starscape
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.76075,4.5,-73.87943,66.0,0,4.5,1.0,0,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,259,Room in Queens NY near LGA
4.5,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,4.5,40.72,5.0,-73.986,132.0,0,4.5,1.0,1,1.0,-1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,248,Large sunny room queen bed &balcony
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.68016,4.5,-73.91054,119.0,0,5.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,7,Sunny One Bedroom in Bed Stuy Close to Train
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.76783,5.0,-73.92316,69.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,125,CLASSIC BEDROOM CLOSE TO MANHATTAN
5.0,2019-03-21 00:00:00,4.5,2019-03-26 00:00:00,5.0,4.5,40.8094,5.0,-73.93173,37.0,0,5.0,-1.0,0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,Mott Haven Dorm- Bed F
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.70789,4.5,-73.95342,73.0,0,4.5,1.0,1,3.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,16,Sweet Sunny Prime Williamsburg
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.76361,5.0,-73.98992,87.0,1,4.5,-1.0,0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,62,Cozy Shared Apartment in Midtown Manhattan
4.5,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.7838,5.0,-73.9482,92.0,0,4.5,1.0,1,1.0,2.0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,89,Nice & cozy - 15min to Times Square-
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.6205,5.0,-74.07451,79.0,1,5.0,1.0,0,1.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,225,Cozy 1BR-Country living in NYC!
0.0,2019-03-21 00:00:00,0.0,2019-03-26 00:00:00,0.0,0.0,40.7077,0.0,-73.95331999999998,73.0,0,0.0,1.0,1,3.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,Spacious 3 bedroom apartment in WILLIAMSBURG
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.71,5.0,-73.962,116.0,1,4.5,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34,Urban Farmers bedroom complete with fort
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.71219,4.5,-73.95623,112.0,0,4.5,1.0,0,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,52,Cute Sunny Loft Space Williamsburg
0.0,2019-03-21 00:00:00,0.0,2019-03-26 00:00:00,0.0,0.0,40.79872,0.0,-73.96069,86.0,0,0.0,2.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,-1,Sunny Cozy room close to C park & Columbia UNI**
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.77958,4.5,-74.0293,58.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,30,Private Room Close To TIME SQUARE!
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.67182,5.0,-73.99096999999998,90.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,49,Bright Park Slope Room (15 min train to Manhattan)
0.0,2019-03-21 00:00:00,0.0,2019-03-26 00:00:00,0.0,0.0,40.73125,0.0,-73.97851,125.0,0,0.0,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,-1,East Village near Union Square
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.80514,5.0,-73.95115,197.0,1,5.0,1.0,0,,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,86,BEAUTIFUL BROWNSTONE STUDIO IN SOUTH HARLEM
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,4.5,5.0,40.77209000000001,5.0,-73.9244,73.0,1,5.0,1.0,1,,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42,"Astoria, Queens, NYC"
5.0,2019-03-21 00:00:00,5.0,2019-03-26 00:00:00,5.0,5.0,40.66893,5.0,-73.99404,57.0,1,5.0,1.0,1,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,140,Gowanis Urban Oasis
